AcctAge,DDA,DDABal,CashBk,Checks,DirDep,NSF,NSFAmt,Phone,Teller,Sav,SavBal,ATM,ATMAmt,POS,POSAmt,CD,CDBal,IRA,IRABal,LOC,LOCBal,ILS,ILSBal,MM,MMBal,MMCred,MTG,MTGBal,CC,CCBal,CCPurc,SDB,Income,HMOwn,LORes,HMVal,Age,CRScore,Moved,InArea,Ins,Branch,Res,Dep,DepAmt,Inv,InvBal
1.6,1,926.6,0,4,0,0,0,0,4,1,4525.09,1,16.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6.5,93,58,691,0,1,0,B6,U,2,1868.64,0,0
3.6,0,0,0,0,0,0,0,0,0,1,2220.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,11,98,69,780,0,0,1,B3,U,0,0,0,0
4.5,1,282.2,0,0,0,0,0,0,0,1,0.03,1,1506.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2327.25,0,1,22,1,8,93,62,707,0,1,0,B6,U,2,717.74,0,0
1,1,5433.52,0,0,0,0,0,0,4,0,0,1,428.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,5,132,44,599,0,1,1,B4,U,2,989.24,0,0
2.9,1,10.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,4,108,44,657,0,1,0,B4,U,0,0,0,0
0.4,1,1235.48,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,27,0,7.5,103,43,723,0,0,0,B18,U,0,0,,
1.1,1,3756.09,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,95,39,658,0,1,1,B8,U,2,1915.22,0,0
5.9,1,663.62,0,11,0,0,0,0,1,1,1.66,1,4019.28,6,336.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,3.5,100,29,619,0,1,0,B3,S,5,3955.38,0,0
25.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,9.5,77,41,670,0,1,0,B2,U,0,0,0,0
1.8,1,729.38,0,1,0,1,14.1,3,0,0,0,1,4864.69,8,199.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,6,100,58,703,0,1,1,B1,U,3,1734,0,0
1.3,1,1896.39,0,6,0,0,0,,0,0,0,1,3255.47,,,0,0,1,1727,0,0,0,0,0,0,0,0,0,,,,0,31,0,4.5,109,67,719,0,1,0,B15,S,2,2540.96,,
,1,3757.31,1,14,1,0,0,3,0,0,0,1,4402.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,10.5,97,39,694,0,1,0,B8,S,3,4172.21,0,0
4.5,0,0,0,0,0,0,0,0,0,1,1329.77,0,0,0,0,0,0,0,0,1,26683.66,0,0,0,0,0,0,0,1,26914.7,0,0,45,0,5.5,104,64,703,0,1,1,B3,S,0,0,0,0
39.1,1,2566.37,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,188.35,0,0,38,0,5,116,42,642,0,1,1,B4,R,2,21012.09,0,0
1.4,1,43.11,0,1,0,1,19.2,,1,0,0,1,539.15,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,42,1,10,109,55,683,0,1,0,B15,S,3,490.45,,
3.2,1,146.03,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9872.76,0,0,0,0,0,1,12160.25,0,0,,,,,,629,0,1,0,B2,S,2,1148.43,0,0
1.3,1,2054.35,0,4,1,0,0,,0,1,13378.94,1,568.24,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,15,1,10.5,96,58,690,0,1,0,B15,R,2,5630.09,,
15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15023.23,0,0,0,1,1507.53,0,1,17,1,6.5,102,64,642,0,1,0,B4,U,0,0,0,0
4.3,0,0,0,0,0,0,0,0,0,1,279.88,1,6543.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,62,1,10.5,106,33,640,0,1,0,B2,S,0,0,0,0
23.3,1,1175.27,0,14,1,0,0,1,0,0,0,1,1802.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,437.27,0,0,126,1,5,149,,,0,1,0,B7,S,3,3330.51,0,0
7.6,0,0,0,0,0,0,0,0,0,1,78.48,1,5860.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,7,93,41,669,0,1,1,B13,R,0,0,0,0
2.3,1,2216.39,0,1,0,0,0,0,1,1,1261.89,1,1791.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,1,11.5,114,51,659,0,1,0,B5,U,2,1422.71,0,0
4.7,1,242.96,0,2,1,0,0,3,0,1,429.5,1,335.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85.4,0,0,28,0,6.5,96,54,637,0,1,0,B5,R,2,345.01,0,0
4.6,1,548.87,0,31,1,0,0,0,0,1,12154.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,917.45,0,0,94,1,8.5,120,63,568,0,1,1,B3,R,3,1131.35,0,0
3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,7.5,101,25,616,0,1,0,B5,S,0,0,0,0
10.6,1,54121.36,0,23,0,0,0,0,1,0,0,1,12110.59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,650,0,1,0,B2,R,3,24462.61,0,0
,1,3165.63,0,4,1,0,0,0,0,1,3433.16,1,3841.22,4,142.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1,9.5,138,27,645,0,1,1,B8,U,3,3177.43,0,0
6.6,0,0,0,0,0,0,0,0,0,1,38808.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.84,1,0,24,0,4.5,98,50,646,0,0,1,B7,S,0,0,0,0
37.6,1,250.04,0,8,1,0,0,0,2,1,1153.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,0,4.5,120,,,0,1,0,B5,R,2,1191.01,0,0
4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14996.34,0,0,0,0,0,0,0,29,1,13,91,57,693,0,1,0,B4,U,0,0,0,0
0.4,1,729.35,0,13,1,0,0,2,0,1,2107.72,1,405.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.8,0,0,36,1,12,107,92,692,0,1,1,B2,U,3,1311.1,0,0
3.3,1,974.08,0,12,0,0,0,0,1,1,347.78,1,1536.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,674,0,1,0,B4,R,4,1618.21,0,0
3.8,0,0,0,0,0,0,0,0,0,1,39795.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,5.5,94,28,617,0,1,0,B1,U,0,0,0,0
0.3,1,512.09,0,5,0,0,0,0,3,1,3715.7,1,212.36,0,0,1,35500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,649,0,1,1,B5,R,3,3122.73,0,0
0.4,1,1044.67,0,20,0,0,0,0,2,1,420.08,1,0,0,0,1,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1,8,108,73,688,0,1,0,B17,R,2,1964.47,1,0
4.5,1,1610.43,0,3,0,1,4.77,,0,1,338.1,1,1979.06,,,0,0,1,318.44,0,0,0,0,0,0,0,0,0,,,,0,49,0,5.5,123,22,589,0,1,1,B18,R,2,1594.6,,
13.4,1,474.15,0,2,1,0,0,0,2,1,8345.59,1,920.37,0,0,1,7900,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,1,7,97,47,635,0,1,0,B10,U,2,1494.04,0,0
1.2,1,2243.81,0,8,1,0,0,0,0,0,0,1,4294.66,0,0,0,0,0,0,0,0,0,0,1,16529.9,0,0,0,1,2100.24,1,0,23,0,3.5,112,57,720,0,1,0,B2,R,4,6435.82,0,0
7.9,1,3656.16,0,9,1,0,0,0,2,0,0,0,0,0,0,1,7500,0,0,0,0,0,0,0,0,0,0,0,1,1839.3,0,0,69,0,7,124,48,684,0,1,0,B16,R,2,1363.46,0,0
4.5,1,840.91,0,0,0,0,0,,1,1,563.41,0,0,,,0,0,0,0,0,0,0,0,1,15441.15,0,0,0,,,,0,70,1,9,117,42,686,0,1,1,B15,S,0,0,,
7.6,1,1107.64,0,3,0,0,0,0,3,1,1893.15,1,382.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,6.5,102,57,649,0,1,0,B5,S,3,1578.3,0,0
14.4,1,766.81,0,6,1,0,0,0,0,0,0,1,70.52,0,0,0,0,0,0,0,0,0,0,1,15534.53,0,0,0,1,92.04,0,1,20,1,8.5,113,49,681,0,1,0,B4,U,2,3213.11,0,0
20.1,1,6244.25,0,13,1,0,0,1,0,1,5912.7,1,1752.25,0,0,0,0,0,0,0,0,1,10335.53,0,0,0,0,0,1,16377.43,0,0,5,0,3,113,35,701,0,1,0,B5,U,4,9321.1,0,0
3.1,1,380.81,0,7,0,0,0,1,1,0,0,1,2114.46,1,21.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,745,0,1,0,B4,R,3,1831.67,0,0
,1,959.79,0,5,1,0,0,0,0,0,0,1,830.87,4,357,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,580,0,1,0,B2,U,2,2182.51,0,0
0.3,1,297.78,0,1,0,0,0,0,0,1,0.12,1,1361.7,10,316.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,5,106,28,611,0,1,0,B3,U,4,1235.2,0,0
4.7,1,2792.72,0,14,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,692,0,1,1,B2,S,4,2124.31,0,0
4.6,1,1284.76,0,7,1,0,0,0,4,1,13423.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,284.98,0,0,19,1,9,96,38,725,0,1,0,B2,R,3,1416.35,0,0
16.8,1,2586.08,0,5,1,0,0,0,4,1,5042.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,3.5,140,33,646,0,1,1,B2,R,2,2353,0,0
12.6,1,31.8,0,8,1,0,0,0,4,1,1825.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,8.5,95,55,645,0,1,0,B13,U,2,917.38,0,0
6.2,0,0,0,0,0,0,0,0,0,1,11648.17,0,0,0,0,1,32800,0,0,0,0,0,0,0,0,0,0,0,1,51.77,0,0,,,,,,645,0,1,1,B16,R,0,0,0,0
1.9,1,1922.56,0,2,0,0,0,0,0,0,0,1,2348.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,6,124,33,580,0,1,0,B7,U,2,1633.87,0,0
1.3,1,2479.35,0,2,0,0,0,0,2,0,0,1,1092.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,4,127,58,654,0,1,0,B3,U,2,1096.09,0,0
,1,3893.57,0,1,1,0,0,,0,1,15155.2,0,0,,,1,27300,0,0,0,0,0,0,0,0,0,0,0,,,,0,67,0,4,118,37,633,0,1,1,B14,U,1,718.71,,
21.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14992.96,0,0,0,1,38.5,0,0,,,,,,701,0,1,1,B8,U,0,0,0,0
1.6,1,1315.09,0,1,0,0,0,0,6,1,5101.63,1,103.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,102.23,1,0,13,0,6,109,62,692,0,1,1,B4,S,2,588.17,0,0
2.5,1,1801.99,0,9,0,0,0,1,0,0,0,1,2731.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,4.5,100,36,632,0,1,0,B9,R,3,2138.45,0,0
4.3,0,0,0,0,0,0,0,0,0,1,866.96,1,1382,0,0,1,4500,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,82,1,9.5,122,54,622,0,1,1,B7,U,0,0,0,0
6.5,1,2705.81,0,11,1,0,0,,3,1,4668.51,1,279.32,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,39,0,6.5,120,44,642,0,1,0,B15,U,3,2864.56,,
8.6,1,2298.92,0,16,0,0,0,,13,1,940.96,0,0,,,0,0,0,0,0,0,1,10220.58,0,0,0,0,0,,,,0,40,1,7.5,109,43,649,1,1,0,B15,S,3,3732.5,,
0.9,1,903.18,0,37,0,0,0,,2,1,0,1,8041.44,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,29,1,5,94,41,658,0,1,0,B14,S,7,3768.07,,
3.3,1,1043.3,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,740,0,1,0,B5,U,2,624.44,0,0
14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.37,0,1,68,0,5,118,42,651,0,1,1,B4,U,0,0,0,0
0.3,1,1896.55,0,0,0,0,0,0,0,1,40019.86,1,4316.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,12,87,62,682,0,1,1,B8,U,1,798.46,0,0
3.7,1,5608.18,0,4,1,0,0,0,0,0,0,1,2529.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,37,0,6,120,20,684,0,1,1,B13,U,4,4234.96,0,0
2.4,1,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,7.5,82,43,679,0,1,0,B1,R,0,0,0,0
4.3,1,592.18,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,65,0,6.5,120,45,675,0,1,0,B2,S,2,711.36,0,0
2.6,1,569.51,0,3,0,0,0,0,0,0,0,1,1233.95,1,54.77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,243.05,0,0,36,0,4,112,88,688,0,1,0,B7,S,1,960.49,0,0
4.3,1,339.51,0,1,1,1,61.19,0,1,0,0,1,233.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,3,109,56,663,0,1,0,B1,U,1,459.25,0,0
16.9,1,36557.45,0,11,0,0,0,0,2,1,6352.02,0,0,0,0,1,37500,1,18991.14,0,0,0,0,1,39654.55,0,0,0,1,4.68,0,1,59,1,12.5,166,,,0,1,1,B1,R,1,1077.32,0,0
29.9,1,612.78,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14000.97,0,0,0,0,0,1,17711.95,1,0,40,0,4.5,101,34,662,0,1,1,B4,S,2,1028.88,0,0
7.8,1,702.32,0,12,0,0,0,0,6,1,1748.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,10.5,100,50,644,0,1,1,B13,U,4,2083.93,0,0
4.1,1,579.05,0,2,0,0,0,,0,0,0,1,1421.78,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,42,0,2,105,47,668,0,1,0,B14,S,2,1206.34,,
,1,18.77,0,0,0,1,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,881.97,0,0,15,1,15.5,82,75,737,0,1,0,B16,R,1,12.47,0,0
1.3,1,202.41,0,1,0,0,0,0,0,1,4308.58,1,564.29,0,0,0,0,0,0,0,0,1,10074.24,0,0,0,0,0,1,42573.64,0,0,20,1,9,89,61,593,0,1,0,B8,R,2,1001.53,0,0
3.9,1,651.68,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,5.5,106,63,637,1,1,0,B3,U,1,465.67,0,0
1.9,1,3418.76,0,6,1,0,0,1,5,1,3158.34,1,5978.8,2,233.72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.09,1,0,44,0,6.5,138,44,669,0,1,1,B6,U,3,5583.91,0,0
5.8,1,850.98,0,0,0,0,0,0,0,1,5596.06,1,27.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,3.5,127,50,695,0,1,1,B8,U,1,38.84,0,0
14.6,1,1913.54,0,2,1,0,0,0,2,0,0,1,3527.65,0,0,0,0,1,10421.98,0,0,0,0,0,0,0,0,0,1,180.5,0,0,53,1,7.5,120,48,678,0,1,1,B16,R,5,8694.93,0,0
0.9,1,1064.91,0,5,1,0,0,1,0,1,2421.42,1,248.43,1,39.07,1,9100,0,0,0,0,0,0,0,0,0,0,0,1,128.33,0,0,17,0,5.5,117,42,666,0,1,0,B16,R,5,1588.9,0,0
1.9,1,345.17,0,0,0,1,7.77,2,0,0,0,1,1647.24,2,115.07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,142.54,0,0,39,0,2.5,103,61,684,0,1,0,B16,R,1,1192.98,0,0
0.7,1,145.6,1,0,1,0,0,1,1,1,0,1,72.04,2,49.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,5,106,35,683,0,1,0,B1,U,1,306.78,0,0
,1,604.03,0,2,0,0,0,1,0,0,0,1,22.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,6.5,104,40,678,0,1,0,B7,S,2,416.18,0,0
22.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,694,0,0,0,B2,R,0,0,0,0
0.3,1,763.2,0,17,0,1,18.21,,1,1,90.84,1,4422.51,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,46,1,11.5,108,39,663,0,1,0,B18,R,6,4325.39,,
4.6,1,2666.18,0,9,0,1,45.03,,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,31,1,9.5,109,55,693,0,1,0,B15,R,3,2206.64,,
0.5,1,644.24,0,3,0,0,0,0,0,0,0,1,2083.72,9,280.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3.5,93,57,702,0,1,1,B6,S,3,893.49,0,0
1.9,1,595.11,0,0,0,0,0,0,0,0,0,1,259.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,348.94,0,0,51,1,11,119,57,707,0,1,1,B7,S,1,262.4,0,0
0.3,1,3361.2,0,3,0,1,14.57,1,0,1,19197.71,1,479.85,2,137.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,6.5,142,48,716,0,1,0,B3,U,2,904.86,0,0
13.4,1,705.79,0,8,0,0,0,2,0,1,845.05,1,2477.11,1,35.51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,43,0,7,116,31,588,0,1,0,B16,R,7,2321.19,0,0
1.1,1,994.34,0,4,0,0,0,0,0,1,169.25,1,2737.07,3,125.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,15,78,60,702,0,1,0,B7,R,2,2103.88,0,0
4.2,1,1961.98,0,9,1,0,0,0,1,1,464.15,0,0,0,0,0,0,0,0,0,0,0,0,1,16253.63,0,0,0,1,39.43,1,0,29,0,5,102,61,647,0,1,0,B6,S,4,7730.61,0,0
,1,1210.36,0,1,0,0,0,0,2,1,643.56,0,0,0,0,1,20000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,0,4.5,109,44,693,0,1,1,B2,R,2,2186.86,0,0
1.5,1,3463.89,0,12,1,0,0,0,0,1,1470.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,2,128,47,642,0,1,1,B5,S,2,1267.15,0,0
0.4,1,328.21,0,3,0,0,0,,0,0,0,1,602.31,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,53,1,5.5,116,63,664,1,1,0,B18,S,2,811.85,,
3.8,1,2193.64,0,13,1,0,0,0,0,0,0,1,3045.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5506.58,0,0,65,1,9.5,114,54,639,0,1,0,B7,S,5,6433.25,0,0
4.7,1,647.8,0,2,1,0,0,0,1,1,586.53,1,387.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,4,122,46,634,0,1,0,B2,U,3,1081.01,0,0
0.5,1,23.22,0,0,0,1,4.48,0,0,0,0,1,1421.35,10,123.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,8.5,120,58,643,0,1,0,B3,U,6,675.42,0,0
7.3,1,8766.91,0,13,0,0,0,,2,1,156.93,1,377.18,,,0,0,0,0,1,28510.07,0,0,0,0,0,0,0,,,,0,20,0,4.5,119,63,690,0,1,0,B15,U,2,11520.58,,
0.4,1,245.89,0,1,0,0,0,0,1,0,0,1,1931.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,8.5,92,65,688,0,1,0,B3,S,3,1015.77,0,0
29.1,1,844.91,0,5,1,0,0,0,8,0,0,1,909.63,1,86.24,0,0,0,0,1,73148.66,0,0,0,0,0,0,0,1,80561.05,0,0,40,1,10,103,58,652,0,1,1,B5,S,3,1567.47,0,0
1.5,1,21.09,0,2,0,1,4.14,5,0,0,0,1,429.73,1,29.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,677,0,1,0,B2,U,2,340.68,0,0
2.3,1,595.58,0,0,0,0,0,0,0,0,0,1,2595.35,5,223.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,6.5,119,39,592,0,1,0,B3,S,2,1472.02,0,0
13.2,1,1260.22,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2198.76,0,0,45,1,14,108,68,722,0,1,0,B4,S,2,1517.88,0,0
4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,474.32,0,0,,,,,,638,0,1,0,B2,U,0,0,0,0
1.1,1,3322.55,0,24,0,0,0,,5,1,6594.41,1,7992.28,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,32,1,8,93,72,695,0,1,0,B14,U,4,8958.07,,
2.4,1,554.89,0,2,1,0,0,1,0,1,2513.77,1,964.71,1,78.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,7,102,38,648,0,1,0,B5,U,2,1578.57,0,0
4.4,1,50942.54,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,4.5,188,68,683,0,1,0,B4,S,2,4595.7,0,0
11.5,1,3120.72,0,22,1,0,0,,0,0,0,1,1997.39,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,48,0,5,111,41,743,0,1,0,B15,S,3,5951.62,,
10.7,1,4216.19,0,1,0,0,0,0,1,0,0,0,0,0,0,1,8700,1,3493.23,0,0,0,0,1,17858.42,0,0,0,1,0,0,0,28,1,10,99,19,619,0,1,0,B3,S,2,768.13,0,0
8.8,1,334.7,0,12,1,0,0,1,1,1,5282.07,1,66.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.79,0,0,64,1,10.5,120,47,597,0,1,1,B17,R,4,1086.87,0,0
6.5,1,960.76,0,6,1,0,0,0,3,1,34.84,0,0,0,0,1,40000,0,0,0,0,0,0,1,15640.44,1,0,0,1,0,0,0,39,1,9.5,101,70,698,0,1,1,B3,S,2,1110.65,0,0
0.7,1,40.98,0,0,0,0,0,0,0,1,531.25,1,1702.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,7,105,46,620,0,1,1,B4,S,1,122.24,0,0
16.3,1,992.33,0,0,0,0,0,0,2,0,0,0,0,0,0,1,8000,1,0,0,0,0,0,0,0,0,0,0,1,-0.99,0,0,82,1,10,125,71,642,0,1,0,B3,U,1,446.8,1,0
2.8,1,1669.45,0,3,1,0,0,0,0,1,4588.67,1,2004.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.35,0,1,42,0,3.5,134,30,615,0,1,0,B1,S,3,4610.03,0,0
,1,234.77,0,7,1,0,0,1,0,1,249.67,1,288.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,8.5,85,69,695,0,1,0,B6,R,2,737.92,0,0
17.3,1,926.4,0,14,1,0,0,0,1,0,0,1,1688.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,320.67,0,0,36,1,7.5,101,55,698,0,1,0,B4,S,6,2799.91,0,0
0.6,1,-286.7,0,0,0,1,145.45,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53,0,3.5,119,69,740,0,1,0,B2,U,1,381.41,0,0
,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,18,0,3,115,33,616,0,1,0,B15,U,0,0,,
4.2,1,3379.69,0,9,1,0,0,0,5,1,2356.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61.56,0,0,28,1,11.5,109,73,747,0,1,0,B3,U,3,2084.48,0,0
4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,53,1,5.5,105,33,662,0,1,0,B4,S,0,0,0,0
3,1,120.74,0,3,0,0,0,0,8,0,0,1,10.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5.5,94,22,641,0,1,0,B4,S,2,696,0,0
11.9,1,4710.09,0,11,1,0,0,0,0,1,2945.21,1,8544.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,5.5,111,65,688,0,1,0,B17,R,6,10785.93,0,0
4.3,0,0,0,0,0,0,0,0,0,1,14324.76,1,2471.67,8,145.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46,1,6.5,100,45,611,0,1,1,B7,S,0,0,0,0
3.1,1,1626.67,0,0,0,0,0,0,0,0,0,1,1994.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,5,110,27,658,0,1,0,B6,U,1,1642.66,0,0
0.3,1,40.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,9.5,110,40,658,0,1,0,B5,R,0,0,0,0
7.6,1,52.18,0,4,0,0,0,1,0,0,0,1,2342.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,673,0,1,0,B2,R,3,3280.28,0,0
3.3,1,221.27,0,3,0,0,0,0,0,1,5620.24,1,2350.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,358.24,0,0,14,1,9.5,86,55,646,0,1,1,B9,R,2,1108.74,0,0
